LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

1800 atoms
900 bonds
0 angles
0 dihedrals
0 impropers
2 atom types
1 bond types
0 angle types
0 dihedral types
0 improper types
-5.500000 5.500000 xlo xhi
-5.500000 5.500000 ylo yhi
-5.500000 5.500000 zlo zhi

Masses

   1   17.600  # hi DC
   2    0.400  # hi DP

Bond Coeffs

   1   500.000000     0.000000  # hi DC-DP

Atoms

    566       0    1   2.1261 -1.888720e+00 -1.473488e+00 -3.441251e+00  0 0 0 # DC
    725       0    1   2.1261 -1.158547e+00 -2.238717e+00 -3.447638e+00  0 0 0 # DC
    206       0    1   2.1261  1.441654e+00 -2.143908e+00 -2.675210e+00  0 0 0 # DC
    107       0    1   2.1261  2.390314e+00 -1.724628e+00 -2.339807e+00  0 0 0 # DC
    156       0    1   2.1261  2.302900e+00 -2.196532e+00 -3.390077e+00  0 0 0 # DC
    792       0    1   2.1261  2.064024e+00 -2.859116e+00 -2.224499e+00  0 0 0 # DC
    253       0    1   2.1261  3.827071e+00 -1.836527e+00 -2.494180e+00  0 0 0 # DC
    837       0    1   2.1261  4.495225e+00 -1.813215e+00 -3.392647e+00  0 0 0 # DC
     69       0    1   2.1261 -3.609325e+00  6.548869e-01 -2.314846e+00  0 0 0 # DC
    422       0    1   2.1261 -3.321331e+00 -3.612632e-01 -2.275552e+00  0 0 0 # DC
    879       0    1   2.1261 -4.399352e+00  2.370716e-01 -2.948380e+00  0 0 0 # DC
     25       0    1   2.1261 -2.384987e+00 -7.290490e-02 -2.697506e+00  0 0 0 # DC
    134       0    1   2.1261 -2.884838e+00 -8.703422e-01 -3.240531e+00  0 0 0 # DC
    374       0    1   2.1261 -1.410769e+00 -1.059966e+00 -1.668673e+00  0 0 0 # DC
     27       0    1   2.1261 -2.205746e-01 -8.533154e-01 -2.771873e+00  0 0 0 # DC
    146       0    1   2.1261  2.300672e-01  3.717350e-01 -2.300583e+00  0 0 0 # DC
    284       0    1   2.1261  8.675286e-01 -7.695315e-01 -2.907670e+00  0 0 0 # DC
    784       0    1   2.1261  2.262552e+00 -5.397605e-01 -2.457556e+00  0 0 0 # DC
    831       0    1   2.1261  1.377944e+00 -9.423499e-02 -2.083732e+00  0 0 0 # DC
    332       0    1   2.1261  3.298083e+00 -2.150131e-02 -3.046774e+00  0 0 0 # DC
    538       0    1   2.1261  3.159763e+00 -9.292176e-01 -2.020280e+00  0 0 0 # DC
    577       0    1   2.1261  2.289285e+00 -3.245988e-01 -3.508607e+00  0 0 0 # DC
    198       0    1   2.1261  4.378624e+00  1.207960e-01 -3.360510e+00  0 0 0 # DC
    426       0    1   2.1261  3.895090e+00  8.715256e-01 -2.287828e+00  0 0 0 # DC
    430       0    1   2.1261  4.017371e+00 -8.554464e-01 -2.889273e+00  0 0 0 # DC
    443       0    1   2.1261  5.085805e+00 -5.491444e-01 -2.940741e+00  0 0 0 # DC
    118       0    1   2.1261 -4.451032e+00  2.027761e+00 -3.314051e+00  0 0 0 # DC
    372       0    1   2.1261 -4.151075e+00  1.832279e+00 -1.244059e+00  0 0 0 # DC
    377       0    1   2.1261 -4.929791e+00  1.156884e+00 -2.806407e+00  0 0 0 # DC
    533       0    1   2.1261 -3.799590e+00  1.131801e+00 -3.247430e+00  0 0 0 # DC
    590       0    1   2.1261 -4.076512e+00  1.647420e+00 -2.314506e+00  0 0 0 # DC
